x,y
690.000000,246911.064275
692.000000,247692.273760
694.000000,248474.886465
696.000000,249259.667563
698.000000,250045.411765
700.000000,250833.006269
702.000000,251622.654432
704.000000,252413.788783
706.000000,253205.593797
708.000000,253999.245677
710.000000,254795.045306
712.000000,255591.400477
714.000000,256390.221626
716.000000,257190.784098
718.000000,257992.354868
720.000000,258795.593750
722.000000,259600.819101
724.000000,260407.811124
726.000000,261216.083259
728.000000,262025.272592
730.000000,262836.258841
732.000000,263648.451277
734.000000,264462.595783
736.000000,265277.674881
738.000000,266094.296230
740.000000,266913.354006
742.000000,267733.962622
744.000000,268555.355575
746.000000,269379.111473
748.000000,270204.351512
750.000000,271031.634370
752.000000,271860.183649
754.000000,272689.766657
756.000000,273520.690053
758.000000,274353.130808
760.000000,275187.989053
762.000000,276024.548654
764.000000,276862.068894
766.000000,277701.396098
768.000000,278542.230496
770.000000,279384.236928
772.000000,280227.817484
774.000000,281073.067021
776.000000,281920.732881
778.000000,282769.316317
780.000000,283619.523009
782.000000,284470.989679
784.000000,285325.113797
786.000000,286180.591512
788.000000,287037.655569
790.000000,287896.600589
792.000000,288757.267962
794.000000,289618.902855
796.000000,290481.762213
798.000000,291346.314210
800.000000,292213.243529
802.000000,293081.704205
804.000000,293950.875661
806.000000,294822.132236
808.000000,295695.155112
810.000000,296570.203524
812.000000,297445.943042
814.000000,298323.790431
816.000000,299202.643486
818.000000,300084.160458
820.000000,300966.714370
822.000000,301850.652888
824.000000,302735.979777
826.000000,303622.922356
828.000000,304512.726421
830.000000,305403.090776
832.000000,306296.176230
834.000000,307189.979807
836.000000,308086.312756
838.000000,308983.366189
840.000000,309881.634503
842.000000,310782.330313
844.000000,311684.568673
846.000000,312588.946246
848.000000,313493.920853
850.000000,314401.380438
852.000000,315309.826620
854.000000,316220.814415
856.000000,317133.234539
858.000000,318047.104987
860.000000,318961.883673
862.000000,319878.005829
864.000000,320796.046620
866.000000,321716.198660
868.000000,322637.364007
870.000000,323561.252111
872.000000,324486.861467
874.000000,325413.269712
876.000000,326341.515416
878.000000,327270.724048
880.000000,328202.022674
882.000000,329135.217669
884.000000,330069.732423
886.000000,331006.503340
888.000000,331945.250581
890.000000,332885.149492
892.000000,333826.252467
894.000000,334769.966057
896.000000,335714.074826
898.000000,336660.648884
900.000000,337609.340290
902.000000,338559.057085
904.000000,339511.064311
906.000000,340463.732986
908.000000,341418.425304
910.000000,342375.328799
912.000000,343332.880208
914.000000,344292.974255
916.000000,345253.730191
918.000000,346216.578202
920.000000,347181.718208
922.000000,348148.271309
924.000000,349116.186020
926.000000,350085.925498
928.000000,351056.560335
930.000000,352029.095527
932.000000,353002.984420
934.000000,353979.723392
936.000000,354956.929354
938.000000,355936.575094
940.000000,356917.268300
942.000000,357900.305676
944.000000,358885.062212
946.000000,359871.669162
948.000000,360859.318365
950.000000,361849.513381
952.000000,362841.188435
954.000000,363833.557665
956.000000,364827.861127
958.000000,365824.741305
960.000000,366822.153448
962.000000,367822.218615
964.000000,368822.974727
966.000000,369826.366351
968.000000,370831.285878
970.000000,371838.045911
972.000000,372846.715433
974.000000,373855.984514
976.000000,374866.713303
978.000000,375880.292634
980.000000,376895.040401
982.000000,377910.952163
984.000000,378928.523196
986.000000,379947.819639
988.000000,380968.880939
990.000000,381992.783119
992.000000,383017.393307
994.000000,384044.142408
996.000000,385072.945397
998.000000,386102.573021
1000.000000,387134.583714
1002.000000,388167.822622
1004.000000,389202.628212
1006.000000,390239.620040
1008.000000,391277.934932
1010.000000,392317.558916
1012.000000,393360.107530
1014.000000,394403.698888
1016.000000,395448.975770
1018.000000,396495.693360
1020.000000,397543.931054
1022.000000,398594.819994
1024.000000,399646.564920
1026.000000,400700.399943
1028.000000,401755.958452
1030.000000,402813.809104
1032.000000,403872.379693
1034.000000,404932.652545
1036.000000,405994.697271
1038.000000,407058.803069
1040.000000,408124.364489
1042.000000,409191.449020
1044.000000,410260.856616
1046.000000,411331.387738
1048.000000,412404.626277
1050.000000,413478.920567
1052.000000,414554.830970
1054.000000,415632.655798
1056.000000,416712.261338
1058.000000,417793.859167
1060.000000,418877.279603
1062.000000,419961.398187
1064.000000,421047.136467
1066.000000,422134.912822
1068.000000,423224.827391
1070.000000,424316.140877
1072.000000,425409.950792
1074.000000,426504.256432
1076.000000,427601.611645
1078.000000,428700.229726
1080.000000,429800.503672
1082.000000,430901.841853
1084.000000,432004.740542
1086.000000,433110.135196
1088.000000,434216.493792
1090.000000,435325.544711
1092.000000,436435.624929
1094.000000,437547.495348
1096.000000,438662.089910
1098.000000,439777.323190
1100.000000,440895.159718
1102.000000,442013.662912
1104.000000,443134.281250
1106.000000,444257.562342
1108.000000,445381.595385
1110.000000,446507.162588
1112.000000,447635.151856
1114.000000,448764.934214
1116.000000,449896.778808
1118.000000,451030.396741
1120.000000,452164.570506
1122.000000,453301.479641
1124.000000,454440.271757
1126.000000,455580.278698
1128.000000,456721.460157
1130.000000,457864.409818
1132.000000,459009.260236
1134.000000,460156.668909
1136.000000,461305.305493
1138.000000,462456.279630
1140.000000,463608.051821
1142.000000,464762.394287
1144.000000,465917.671613
1146.000000,467075.664987
1148.000000,468235.001119
1150.000000,469396.672448
1152.000000,470558.859340
1154.000000,471724.001957
1156.000000,472890.097261
1158.000000,474057.540654
1160.000000,475227.997765
1162.000000,476399.770734
1164.000000,477572.983250
1166.000000,478748.200949
1168.000000,479924.831194
1170.000000,481103.042399
1172.000000,482282.765198
1174.000000,483464.412322
1176.000000,484648.129877
1178.000000,485834.313179
1180.000000,487021.654596
1182.000000,488211.035645
1184.000000,489401.835189
1186.000000,490595.027554
1188.000000,491789.889260
1190.000000,492985.628373
1192.000000,494183.091491
1194.000000,495383.114540
1196.000000,496584.515564
1198.000000,497787.313698
1200.000000,498992.601389
1202.000000,500199.659261
1204.000000,501408.893948
1206.000000,502619.479045
1208.000000,503831.672031
1210.000000,505045.768100
1212.000000,506262.203272
1214.000000,507479.773219
1216.000000,508698.886086
1218.000000,509920.657246
1220.000000,511144.220776
1222.000000,512369.431736
1224.000000,513596.209856
1226.000000,514824.663714
1228.000000,516054.995296
1230.000000,517286.699032
1232.000000,518520.136892
1234.000000,519755.108654
1236.000000,520992.784135
1238.000000,522232.329373
1240.000000,523473.670994
1242.000000,524715.636841
1244.000000,525959.324682
1246.000000,527204.948385
1248.000000,528452.864514
1250.000000,529701.940138
1252.000000,530952.725593
1254.000000,532205.416322
1256.000000,533460.611356
1258.000000,534716.840452
1260.000000,535975.693939
1262.000000,537236.229138
1264.000000,538497.869218
1266.000000,539761.537297
1268.000000,541027.153825
1270.000000,542294.259697
1272.000000,543564.007426
1274.000000,544835.150674
1276.000000,546107.506047
1278.000000,547382.575433
1280.000000,548659.720055
1282.000000,549937.648998
1284.000000,551218.302856
1286.000000,552499.994236
1288.000000,553783.176729
1290.000000,555068.859808
1292.000000,556356.903182
1294.000000,557646.525912
1296.000000,558937.456140
1298.000000,560230.623458
1300.000000,561525.275616
1302.000000,562821.682279
1304.000000,564120.585433
1306.000000,565420.801533
1308.000000,566723.109469
1310.000000,568027.135431
1312.000000,569332.190919
1314.000000,570639.813782
1316.000000,571948.841717
1318.000000,573259.321399
1320.000000,574572.318579
1322.000000,575886.936356
1324.000000,577202.779082
1326.000000,578521.067704
1328.000000,579840.889738
1330.000000,581163.268486
1332.000000,582486.313148
1334.000000,583811.442869
1336.000000,585139.318430
1338.000000,586468.112837
1340.000000,587798.865940
1342.000000,589131.478616
1344.000000,590466.536765
1346.000000,591803.107542
1348.000000,593141.833696
1350.000000,594481.396190
1352.000000,595822.930087
1354.000000,597166.886864
1356.000000,598511.902664
1358.000000,599859.670834
1360.000000,601209.078804
1362.000000,602560.582179
1364.000000,603913.049973
1366.000000,605268.133587
1368.000000,606625.075190
1370.000000,607984.018453
1372.000000,609344.181769
1374.000000,610705.851641
1376.000000,612069.513557
1378.000000,613435.035511
1380.000000,614802.558266
1382.000000,616171.809537
1384.000000,617543.255959
1386.000000,618916.965069
1388.000000,620291.630211
1390.000000,621668.078214
1392.000000,623047.281926
1394.000000,624428.333784
1396.000000,625810.393726
1398.000000,627193.980535
1400.000000,628580.362973
1402.000000,629967.710349
1404.000000,631357.349271
1406.000000,632748.804753
1408.000000,634142.328564
1410.000000,635537.053711
1412.000000,636934.263087
1414.000000,638332.690316
1416.000000,639732.943635
1418.000000,641135.485576
1420.000000,642539.648248
1422.000000,643946.568580
1424.000000,645354.763739
1426.000000,646764.714517
1428.000000,648176.333872
1430.000000,649590.023149
1432.000000,651005.983046
1434.000000,652422.975787
1436.000000,653841.626950
1438.000000,655263.057005
1440.000000,656686.204032
1442.000000,658110.950551
1444.000000,659538.228103
1446.000000,660966.775987
1448.000000,662397.772556
1450.000000,663830.065503
1452.000000,665264.796565
1454.000000,666701.087738
1456.000000,668139.228273
1458.000000,669578.305444
1460.000000,671019.964075
1462.000000,672463.315733
1464.000000,673908.819936
1466.000000,675356.075542
1468.000000,676804.757900
1470.000000,678255.756627
1472.000000,679709.037741
1474.000000,681163.037998
1476.000000,682619.067416
1478.000000,684077.835250
1480.000000,685537.462834
1482.000000,686999.124298
1484.000000,688462.894174
1486.000000,689929.316057
1488.000000,691397.221421
1490.000000,692866.200267
1492.000000,694337.447144
1494.000000,695810.409661
1496.000000,697285.356990
1498.000000,698761.847693
1500.000000,700241.286667
1502.000000,701722.513196
1504.000000,703205.558902
1506.000000,704690.617373
1508.000000,706177.476292
1510.000000,707665.356059
1512.000000,709155.466986
1514.000000,710646.983497
1516.000000,712140.345663
1518.000000,713635.596967
1520.000000,715132.944681
1522.000000,716632.152087
1524.000000,718133.728070
1526.000000,719637.059527
1528.000000,721142.507970
1530.000000,722649.420717
1532.000000,724158.638609
1534.000000,725669.732679
1536.000000,727182.098461
1538.000000,728696.295038
1540.000000,730212.318302
1542.000000,731730.411297
1544.000000,733250.865854
1546.000000,734773.630798
1548.000000,736297.577371
1550.000000,737823.262517
1552.000000,739350.672934
1554.000000,740881.142441
1556.000000,742412.576760
1558.000000,743946.408574
1560.000000,745481.580688
1562.000000,747018.694261
1564.000000,748558.367002
1566.000000,750099.159397
1568.000000,751642.730444
1570.000000,753187.235403
1572.000000,754734.808505
1574.000000,756283.848693
1576.000000,757834.300686
1578.000000,759387.422539
1580.000000,760941.339842
1582.000000,762498.122659
1584.000000,764056.985232
1586.000000,765617.384129
1588.000000,767179.820242
1590.000000,768743.821080
1592.000000,770310.114858
1594.000000,771877.322886
1596.000000,773446.681938
1598.000000,775017.812845
1600.000000,776590.951053
1602.000000,778167.015522
1604.000000,779744.865334
1606.000000,781323.686563
1608.000000,782905.105152
1610.000000,784487.615243
1612.000000,786072.179716
1614.000000,787658.703441
1616.000000,789247.743435
1618.000000,790838.972434
1620.000000,792432.109449
1622.000000,794026.687746
1624.000000,795623.556139
1626.000000,797221.674534
1628.000000,798822.616151
1630.000000,800425.503277
1632.000000,802029.118711
1634.000000,803634.972491
1636.000000,805242.662913
1638.000000,806852.202671
1640.000000,808464.382461
1642.000000,810077.954986
1644.000000,811693.171115
1646.000000,813310.321998
1648.000000,814930.346234
1650.000000,816552.360000
1652.000000,818175.735494
1654.000000,819800.381239
1656.000000,821427.474138
1658.000000,823056.102638
1660.000000,824687.739164
1662.000000,826320.410337
1664.000000,827955.820720
1666.000000,829593.158622
1668.000000,831232.266823
1670.000000,832873.475880
1672.000000,834515.449166
1674.000000,836160.579619
1676.000000,837806.486712
1678.000000,839454.596770
1680.000000,841104.901563
1682.000000,842757.764905
1684.000000,844412.035398
1686.000000,846067.854801
1688.000000,847725.418054
1690.000000,849384.948505
1692.000000,851046.560322
1694.000000,852710.320769
1696.000000,854375.966476
1698.000000,856043.585607
1700.000000,857713.386234
1702.000000,859384.905479
1704.000000,861057.797248
1706.000000,862732.655593
1708.000000,864409.925272
1710.000000,866089.886900
1712.000000,867771.220954
1714.000000,869454.973814
1716.000000,871139.904355
1718.000000,872826.732055
1720.000000,874516.263731
1722.000000,876207.607874
1724.000000,877900.396168
1726.000000,879595.759254
1728.000000,881292.474638
1730.000000,882991.187063
1732.000000,884691.790740
1734.000000,886394.378847
1736.000000,888099.223371
1738.000000,889805.238821
1740.000000,891514.026098
1742.000000,893223.981142
1744.000000,894936.357955
1746.000000,896650.377485
1748.000000,898366.774910
1750.000000,900084.652387
1752.000000,901805.418989
1754.000000,903526.985556
1756.000000,905250.658845
1758.000000,906976.852797
1760.000000,908704.570361
1762.000000,910434.042515
1764.000000,912165.535033
1766.000000,913899.970899
1768.000000,915635.511329
1770.000000,917372.930759
1772.000000,919112.850489
1774.000000,920853.882686
1776.000000,922596.967078
1778.000000,924342.307020
1780.000000,926089.495116
1782.000000,927839.247751
1784.000000,929590.965570
1786.000000,931344.837657
1788.000000,933100.293785
1790.000000,934857.725289
1792.000000,936617.067505
1794.000000,938378.792404
1796.000000,940141.950231
1798.000000,941906.990254
1800.000000,943674.265641
1802.000000,945443.132786
1804.000000,947213.703229
1806.000000,948986.586216
1808.000000,950761.242828
1810.000000,952538.405122
1812.000000,954317.705069
1814.000000,956098.528283
1816.000000,957881.563715
1818.000000,959666.129957
1820.000000,961452.919693
1822.000000,963241.470212
1824.000000,965032.645706
1826.000000,966825.684130
1828.000000,968619.928206
1830.000000,970416.046999
1832.000000,972214.730592
1834.000000,974015.657136
1836.000000,975818.673813
1838.000000,977623.517224
1840.000000,979430.547704
1842.000000,981238.628156
1844.000000,983048.733044
1846.000000,984861.681621
1848.000000,986676.071101
1850.000000,988492.087134
1852.000000,990310.765920
1854.000000,992131.624395
1856.000000,993954.352088
1858.000000,995779.115806
1860.000000,997605.470738
1862.000000,999433.387942
1864.000000,1001263.693795
1866.000000,1003096.378591
1868.000000,1004930.246314
1870.000000,1006766.733672
1872.000000,1008605.388974
1874.000000,1010445.529845
1876.000000,1012287.640681
1878.000000,1014132.347804
1880.000000,1015978.640609
1882.000000,1017827.144380
1884.000000,1019677.120244
1886.000000,1021528.980725
1888.000000,1023382.900862
1890.000000,1025239.239544
1892.000000,1027096.899392
1894.000000,1028956.923993
1896.000000,1030818.469605
1898.000000,1032682.029121
1900.000000,1034548.600759
1902.000000,1036416.762339
1904.000000,1038286.671306
1906.000000,1040158.912219
1908.000000,1042032.919575
1910.000000,1043909.074589
1912.000000,1045787.381446
1914.000000,1047667.479151
1916.000000,1049549.424204
1918.000000,1051433.342763
1920.000000,1053318.782323
1922.000000,1055207.235799
1924.000000,1057097.074205
1926.000000,1058988.902094
1928.000000,1060882.225277
1930.000000,1062778.153090
1932.000000,1064676.650530
1934.000000,1066576.278548
1936.000000,1068478.495464
1938.000000,1070381.922399
1940.000000,1072288.171537
1942.000000,1074196.416520
1944.000000,1076106.379154
1946.000000,1078017.875661
1948.000000,1079932.331907
1950.000000,1081847.882264
1952.000000,1083765.198692
1954.000000,1085685.250691
1956.000000,1087607.313977
1958.000000,1089531.207590
1960.000000,1091457.266583
1962.000000,1093385.490831
1964.000000,1095315.324711
1966.000000,1097247.403214
1968.000000,1099181.272841
1970.000000,1101116.768883
1972.000000,1103054.559458
1974.000000,1104994.605468
1976.000000,1106936.134152
1978.000000,1108879.615442
1980.000000,1110825.367669
1982.000000,1112773.615886
1984.000000,1114723.599699
1986.000000,1116675.647884
1988.000000,1118629.156234
1990.000000,1120584.696370
1992.000000,1122542.580330
1994.000000,1124502.475607
1996.000000,1126465.196598
1998.000000,1128429.640160
2000.000000,1130395.967000
2002.000000,1132364.604599
2004.000000,1134334.794103
2006.000000,1136306.830627
2008.000000,1138281.517982
2010.000000,1140257.425968
2012.000000,1142235.249875
2014.000000,1144215.709508
2016.000000,1146197.685130
2018.000000,1148181.557995
2020.000000,1150167.599252
2022.000000,1152155.688357
2024.000000,1154145.433450
2026.000000,1156137.477697
2028.000000,1158132.093921
2030.000000,1160129.120299
2032.000000,1162127.265687
2034.000000,1164127.886234
2036.000000,1166130.969388
2038.000000,1168135.479473
2040.000000,1170141.776368
2042.000000,1172150.466799
2044.000000,1174161.115863
2046.000000,1176173.276659
2048.000000,1178187.989314
2050.000000,1180204.228075
2052.000000,1182222.630651
2054.000000,1184243.396821
2056.000000,1186266.544687
2058.000000,1188291.603624
2060.000000,1190318.421588
2062.000000,1192347.757132
2064.000000,1194379.193204
2066.000000,1196412.054302
2068.000000,1198446.730045
2070.000000,1200484.229244
2072.000000,1202523.227701
2074.000000,1204564.730741
2076.000000,1206607.444279
2078.000000,1208652.069324
2080.000000,1210698.740842
2082.000000,1212748.003959
2084.000000,1214799.168728
2086.000000,1216852.254761
2088.000000,1218907.847428
2090.000000,1220965.106799
2092.000000,1223024.712556
2094.000000,1225086.631826
2096.000000,1227150.454051
2098.000000,1229215.350210
2100.000000,1231283.429136
2102.000000,1233353.450506
2104.000000,1235425.203850
2106.000000,1237498.222551
2108.000000,1239574.474346
2110.000000,1241652.037238
2112.000000,1243731.659024
2114.000000,1245813.459206
2116.000000,1247897.352883
2118.000000,1249983.791328
2120.000000,1252072.145320
2122.000000,1254162.076828
2124.000000,1256254.546283
2126.000000,1258348.459759
2128.000000,1260443.999262
2130.000000,1262541.902583
2132.000000,1264641.867929
2134.000000,1266744.053356
2136.000000,1268848.319076
2138.000000,1270954.900958
2140.000000,1273063.113514
2142.000000,1275174.080079
2144.000000,1277286.268418
2146.000000,1279401.092070
2148.000000,1281518.166421
2150.000000,1283636.892515
2152.000000,1285758.064279
2154.000000,1287880.244543
2156.000000,1290005.089995
2158.000000,1292131.308409
2160.000000,1294259.763725
2162.000000,1296390.583926
2164.000000,1298523.244488
2166.000000,1300658.328925
2168.000000,1302795.193683
2170.000000,1304934.599266
2172.000000,1307075.911160
2174.000000,1309218.853193
2176.000000,1311363.637231
2178.000000,1313510.403766
2180.000000,1315659.454768
2182.000000,1317810.932779
2184.000000,1319964.621701
2186.000000,1322119.765942
2188.000000,1324276.981681
2190.000000,1326436.478144
2192.000000,1328597.758057
2194.000000,1330761.490115
2196.000000,1332927.128355
2198.000000,1335095.252745
2200.000000,1337264.937317
2202.000000,1339437.213850
2204.000000,1341610.990980
2206.000000,1343786.710699
2208.000000,1345965.497563
2210.000000,1348145.909135
2212.000000,1350328.213590
2214.000000,1352512.208668
2216.000000,1354698.807449
2218.000000,1356886.934291
2220.000000,1359077.279075
2222.000000,1361269.571880
2224.000000,1363464.162208
2226.000000,1365660.841965
2228.000000,1367860.297278
2230.000000,1370061.771324
2232.000000,1372265.194363
2234.000000,1374469.816857
2236.000000,1376676.928363
2238.000000,1378886.081816
2240.000000,1381097.325243
2242.000000,1383311.320068
2244.000000,1385526.492722
2246.000000,1387743.580160
2248.000000,1389963.578322
2250.000000,1392184.733333
2252.000000,1394409.070528
2254.000000,1396635.289072
2256.000000,1398863.773498
2258.000000,1401094.095907
2260.000000,1403326.301937
2262.000000,1405561.044057
2264.000000,1407797.345111
2266.000000,1410035.641181
2268.000000,1412275.719884
2270.000000,1414517.806530
2272.000000,1416762.329304
2274.000000,1419009.193377
2276.000000,1421258.469792
2278.000000,1423509.035274
2280.000000,1425761.541546
2282.000000,1428016.278194
2284.000000,1430272.788508
2286.000000,1432532.030895
2288.000000,1434793.048021
2290.000000,1437056.760434
2292.000000,1439321.998312
2294.000000,1441589.877743
2296.000000,1443859.035680
2298.000000,1446130.966739
2300.000000,1448405.054699
2302.000000,1450680.706336
2304.000000,1452958.636802
2306.000000,1455238.052974
2308.000000,1457519.745546
2310.000000,1459803.936462
2312.000000,1462090.124880
2314.000000,1464378.872745
2316.000000,1466669.405243
2318.000000,1468961.827603
2320.000000,1471256.499760
2322.000000,1473552.600336
2324.000000,1475850.734743
2326.000000,1478151.811674
2328.000000,1480454.463737
2330.000000,1482758.896279
2332.000000,1485066.447432
2334.000000,1487375.045596
2336.000000,1489685.750960
2338.000000,1491999.154234
2340.000000,1494314.487770
2342.000000,1496631.419324
2344.000000,1498950.470278
2346.000000,1501271.840642
2348.000000,1503595.170819
2350.000000,1505921.197365
2352.000000,1508249.133381
2354.000000,1510578.725162
2356.000000,1512910.801340
2358.000000,1515245.530988
2360.000000,1517581.953828
2362.000000,1519920.669696
2364.000000,1522261.781205
2366.000000,1524604.519723
2368.000000,1526949.253824
2370.000000,1529296.119474
