607,373367
608,374085
609,377877
610,374013
611,375643
612,379912
613,382216
614,379046
615,385098
616,383578
617,383583
618,387618
619,390005
620,390955
621,389535
622,393082
623,393466
624,395272
625,394052
626,393545
627,396081
628,398197
629,402891
630,404164
631,402734
632,405409
633,405837
634,405005
635,410087
636,409085
637,407345
638,412025
639,411396
640,414687
641,412242
642,413624
643,416060
644,421853
645,418713
646,420003
647,426068
648,422163
649,428706
650,425400
651,427870
652,429126
653,433318
654,432815
655,435078
656,432907
657,434437
658,435655
659,441173
660,440854
661,441756
662,443692
663,443378
664,448066
665,445185
666,445789
667,447577
668,449784
669,450155
670,454529
671,453069
672,457744
673,456359
674,461481
675,460255
676,460894
677,459727
678,465186
679,467503
680,465539
681,467920
682,469287
683,471783
684,470679
685,472493
686,476264
687,476021
688,479847
689,477094
690,479613
691,484043
692,481886
693,482650
694,485718
695,486360
696,491708
697,491168
698,493073
699,495248
700,493971
701,498052
702,500353
703,497857
704,502863
705,504533
706,504399
707,505047
708,503926
709,505569
710,508054
711,509983
712,512543
713,510721
714,512436
715,517285
716,518889
717,520017
718,518094
719,520707
720,524489
721,526811
722,527679
723,529649
724,531357
725,528827
726,530795
727,536179
728,532761
729,536036
730,535267
731,538827
732,537662
733,539816
734,540553
735,544457
736,548522
737,550420
738,550949
739,549860
740,549832
741,555939
742,554671
743,559760
744,555592
745,562134
746,559770
747,563397
748,562457
749,566460
750,565513
751,571736
752,569901
753,572169
754,575263
755,575799
756,578294
757,576021
758,580871
759,583523
760,580490
761,584598
762,588018
763,584551
764,585526
765,590076
766,593170
767,595954
768,592172
769,597838
770,599381
771,601143
772,599091
773,604062
774,602197
775,603578
776,609294
777,608858
778,610807
779,614119
780,614290
781,617239
782,613883
783,616050
784,621311
785,620737
786,619958
787,625117
788,622525
789,626033
790,627659
791,630500
792,634505
793,633694
794,637921
795,635673
796,639683
797,637535
798,642506
799,641752
800,643900
801,643774
802,648809
803,647432
804,649560
805,655653
806,657185
807,653969
808,659810
809,658304
810,659728
811,659686
812,661287
813,663192
814,664980
815,667497
816,672017
817,674032
818,671379
819,672711
820,679443
821,680647
822,682547
823,684657
824,683231
825,685569
826,689196
827,686489
828,693032
829,693529
830,695789
831,696703
832,699414
833,696118
834,700284
835,704284
836,706722
837,703404
838,704850
839,711570
840,712780
841,711289
842,715478
843,717850
844,715083
845,719060
846,720984
847,721506
848,723399
849,723951
850,727980
851,728833
852,733169
853,733627
854,731643
855,735697
856,737246
857,736463
858,738825
859,743960
860,744009
861,746330
862,747112
863,751072
864,749210
865,755445
866,752073
867,759230
868,757510
869,758551
870,763268
871,764263
872,764836
873,768797
874,766947
875,770312
876,771836
877,775195
878,773497
879,779678
880,780239
881,783228
882,784474
883,786067
884,788576
885,790221
886,792472
887,790375
888,792669
889,796190
890,794626
891,800004
892,800388
893,801409
894,802945
895,805099
896,807582
897,812260
898,812304
899,810570
900,815868
901,814866
902,818853
903,818320
904,825124
905,825309
906,828795
907,828455
908,827328
909,831550
910,830376
911,833066
912,833995
913,840276
914,840380
915,844960
916,843884
917,845787
918,846317
919,850199
920,854489
921,851683
922,855939
923,853970
924,861262
925,861014
926,865421
927,863973
928,865396
929,868911
930,867808
931,872105
932,875557
933,874519
934,876641
935,877332
936,883530
937,885144
938,887149
939,887967
940,891532
941,888140
942,891875
943,892782
944,893551
945,897968
946,897320
947,901577
948,902019
949,906314
950,904402
951,906454
952,912026
953,915380
954,913646
955,918501
956,918902
957,918627
958,924811
959,921674
960,925131
961,928853
962,927945
963,930802
964,935217
965,937181
966,938353
967,940209
968,944756
969,945175
970,947602
971,948734
972,947352
973,950065
974,953038
975,954364
976,960095
977,958037
978,963258
979,962234
980,967351
981,966692
982,969413
983,972224
984,974786
985,975280
986,978192
987,980365
988,983909
989,985986
990,983743
991,987002
992,989040
993,993276
994,991579
995,997860
996,996077
997,997584
998,1003560
999,1000826
1000,1002340
1001,1008255
1002,1006124
1003,1009326
1004,1014654
1005,1015873
1006,1016532
1007,1017528
1008,1022585
1009,1024002
1010,1024771
1011,1025386
1012,1028888
1013,1033189
1014,1035227
1015,1032762
1016,1036453
1017,1037039
1018,1042354
1019,1043730
1020,1044204
1021,1045083
1022,1051733
1023,1053694
1024,1056047
1025,1055394
1026,1056248
1027,1058787
1028,1060259
1029,1063072
1030,1067806
1031,1067159
1032,1071842
1033,1072610
1034,1073730
1035,1078617
1036,1081082
1037,1080500
1038,1079767
1039,1087362
1040,1085353
1041,1092009
1042,1089272
1043,1090269
1044,1092803
1045,1096059
1046,1097822
1047,1101084
1048,1106475
1049,1106686
1050,1108060
1051,1107708
1052,1114173
1053,1114412
1054,1117613
1055,1115712
1056,1118837
1057,1125143
1058,1123590
1059,1128938
1060,1129132
1061,1132017
1062,1132277
1063,1132158
1064,1136066
1065,1142355
1066,1138515
1067,1142247
1068,1145769
1069,1145600
1070,1150687
1071,1154451
1072,1152778
1073,1158315
1074,1161111
1075,1159136
1076,1161429
1077,1165102
1078,1169283
1079,1166416
1080,1170730
1081,1174966
1082,1176298
1083,1178283
1084,1180144
1085,1181620
1086,1185506
1087,1186144
1088,1187497
1089,1190991
1090,1194585
1091,1195140
1092,1199866
1093,1198470
1094,1199896
1095,1205376
1096,1204754
1097,1210115
1098,1213139
1099,1214100
1100,1216489
1101,1217998
1102,1221580
1103,1222281
1104,1223056
1105,1224703
1106,1228981
1107,1230650
1108,1233259
1109,1233187
1110,1236218
1111,1240227
1112,1241444
1113,1246673
1114,1243877
1115,1248175
1116,1252310
1117,1255643
1118,1253601
1119,1258434
1120,1258997
1121,1260703
1122,1264377
1123,1266469
1124,1271191
1125,1269137
1126,1272352
1127,1272789
1128,1280500
1129,1279529
1130,1279780
1131,1283882
1132,1289822
1133,1286686
1134,1289294
1135,1290982
1136,1297696
1137,1300932
1138,1300203
1139,1305610
1140,1306678
1141,1304696
1142,1312531
1143,1311391
1144,1316930
1145,1313906
1146,1318584
1147,1319736
1148,1321688
1149,1322735
1150,1327184
1151,1327990
1152,1330576
1153,1332981
1154,1338672
1155,1337720
1156,1339132
1157,1341173
1158,1348960
1159,1345799
1160,1351712
1161,1356002
1162,1353237
1163,1358891
1164,1362149
1165,1364386
1166,1362815
1167,1370101
1168,1372200
1169,1368991
1170,1371759
1171,1375702
1172,1377227
1173,1379320
1174,1382839
1175,1388918
1176,1387843
1177,1392546
1178,1390688
1179,1392856
1180,1399483
1181,1398012
1182,1402811
1183,1406479
1184,1407958
1185,1410040
1186,1409326
1187,1411962
1188,1418830
1189,1422101
1190,1418745
1191,1424898
1192,1428274
1193,1429739
1194,1430455
1195,1432193
1196,1434801
1197,1441314
1198,1443214
1199,1445316
1200,1444429
1201,1450638
1202,1451111
1203,1450521
1204,1457350
1205,1457030
1206,1458486
1207,1461942
1208,1465695
1209,1468584
1210,1471891
1211,1473827
1212,1473039
1213,1479354
1214,1476640
1215,1481750
1216,1483930
1217,1484371
1218,1488990
1219,1493915
1220,1496222
1221,1498135
1222,1501978
1223,1501576
1224,1505200
1225,1504935
1226,1510092
1227,1508416
1228,1516299
1229,1518403
1230,1520747
1231,1523170
1232,1523341
1233,1523814
1234,1525320
1235,1532016
1236,1535892
1237,1535909
1238,1536181
1239,1537616
1240,1545877
1241,1543201
1242,1546881
1243,1551180
1244,1551819
1245,1554092
1246,1559002
1247,1560271
1248,1563200
1249,1564995
1250,1568904
1251,1569886
1252,1574053
1253,1576727
1254,1579611
1255,1578742
1256,1583019
1257,1584690
1258,1585575
1259,1590560
1260,1591866
1261,1594595
1262,1600132
1263,1602409
1264,1601134
1265,1608609
1266,1605385
1267,1610921
1268,1616263
1269,1615738
1270,1620267
1271,1623299
1272,1622823
1273,1627597
1274,1627863
1275,1633233
1276,1634853
1277,1639308
1278,1639590
1279,1643128
1280,1645623
1281,1649481
1282,1649711
1283,1649378
1284,1656904
1285,1658348
1286,1660180
1287,1660635
1288,1662219
1289,1664585
1290,1668724
1291,1670138
1292,1677529
1293,1678710
1294,1679469
1295,1683381
1296,1687742
1297,1684887
1298,1693452
1299,1694691
1300,1698710
1301,1700259
1302,1700946
1303,1703874
1304,1708792
1305,1711143
1306,1710722
1307,1715198
1308,1716756
1309,1719604
1310,1722326
1311,1724073
1312,1725839
1313,1728337
1314,1732396
1315,1737943
1316,1736802
1317,1737798
1318,1745656
1319,1742502
1320,1747339
1321,1753121
1322,1755630
1323,1755718
1324,1759733
1325,1761210
1326,1765545
1327,1769437
1328,1767899
1329,1773146
1330,1773790
1331,1778581
1332,1781149
1333,1784491
1334,1785524
1335,1788363
1336,1792874
1337,1792207
1338,1796592
1339,1796952
1340,1802200
1341,1805994
1342,1805540
1343,1809506
1344,1812840
1345,1813946
1346,1819755
1347,1821708
1348,1824607
1349,1827471
1350,1825606
1351,1832271
1352,1834274
1353,1838838
1354,1841402
1355,1844194
1356,1841714
1357,1848545
1358,1849981
1359,1854505
1360,1855146
1361,1858580
1362,1861219
1363,1862684
1364,1865665
1365,1871964
1366,1873627
1367,1875281
1368,1875192
1369,1882817
1370,1881410
1371,1886542
1372,1889776
1373,1892260
1374,1895861
1375,1898516
1376,1902062
1377,1899467
1378,1907350
1379,1906266
1380,1910751
1381,1915031
1382,1918411
1383,1916672
1384,1924004
1385,1922741
1386,1928556
1387,1927625
1388,1934970
1389,1938058
1390,1940509
1391,1939155
1392,1942468
1393,1949090
1394,1949774
1395,1950562
1396,1952761
1397,1956873
1398,1963340
1399,1966073
1400,1967786
1401,1970702
1402,1969080
1403,1971722
1404,1974341
1405,1978579
1406,1980278
1407,1983907
1408,1990881
1409,1988949
1410,1996036
1411,1995063
1412,1997279
1413,2002120
1414,2005686
1415,2006015
1416,2011416
1417,2015637
1418,2016542
1419,2016784
1420,2023782
1421,2023360
1422,2029544
1423,2030939
1424,2034962
1425,2037046
1426,2038066
1427,2042377
1428,2042286
1429,2048078
1430,2052266
1431,2055503
1432,2055800
1433,2059003
1434,2062228
1435,2068065
1436,2067878
1437,2071037
1438,2075735
1439,2077681
1440,2079847
1441,2082405
1442,2088158
1443,2085670
1444,2089094
1445,2094339
1446,2094516
1447,2096975
1448,2105337
1449,2104207
1450,2107001
1451,2112337
1452,2117262
1453,2119101
1454,2121748
1455,2124681
1456,2127185
1457,2128637
1458,2129379
1459,2132222
1460,2138903
1461,2139336
1462,2144937
1463,2146071
1464,2146490
1465,2149932
1466,2157808
1467,2159172
1468,2162316
1469,2163227
1470,2164294
1471,2168109
1472,2172628
1473,2176793
1474,2181344
1475,2182448
1476,2184785
1477,2188618
1478,2190681
1479,2194327
1480,2197197
1481,2197316
1482,2199752
1483,2207629
1484,2207522
1485,2212302
1486,2214207
1487,2217476
1488,2222201
1489,2225080
1490,2226703
1491,2228803
1492,2232985
1493,2234828
1494,2238869
1495,2238433
1496,2242494
1497,2248830
1498,2252488
1499,2254288
1500,2258030
1501,2260600
1502,2260633
1503,2264703
1504,2269830
1505,2271962
1506,2271913
1507,2274180
1508,2282470
1509,2281034
1510,2285315
1511,2291526
1512,2295080
1513,2294477
1514,2299717
1515,2299645
1516,2301935
1517,2309092
1518,2309232
1519,2314247
1520,2315932
1521,2318517
1522,2323723
1523,2326470
1524,2331765
1525,2333428
1526,2335214
1527,2338149
1528,2343764
1529,2343490
1530,2347166
1531,2352918
1532,2355449
1533,2357623
1534,2357403
1535,2364684
1536,2365380
1537,2368005
1538,2374620
1539,2377668
1540,2378024
1541,2378782
1542,2382787
1543,2390046
1544,2388584
1545,2391747
1546,2399245
1547,2396542
1548,2400019
1549,2404665
1550,2407171
1551,2411765
1552,2415084
1553,2421021
1554,2420030
1555,2422191
1556,2427394
1557,2430748
1558,2432847
1559,2439378
1560,2442510
1561,2440879
1562,2446349
1563,2447564
1564,2454130
1565,2456657
1566,2458231
1567,2458790
1568,2466142
1569,2468021
1570,2470265
1571,2472746
1572,2480220
1573,2481659
1574,2480970
1575,2488681
1576,2491575
1577,2491460
1578,2498686
1579,2502035
1580,2502995
1581,2507214
1582,2510611
1583,2510732
1584,2513101
1585,2519838
1586,2519792
1587,2522787
1588,2526375
1589,2533282
1590,2535065
1591,2536452
1592,2540122
1593,2542564
1594,2544602
1595,2552642
1596,2551062
1597,2555994
1598,2562633
1599,2560993
1600,2569335
1601,2570391
1602,2571602
1603,2575788
1604,2581255
1605,2584984
1606,2586044
1607,2587469
1608,2589296
1609,2595621
1610,2599547
1611,2600716
1612,2607946
1613,2610160
1614,2611589
1615,2613508
1616,2619465
1617,2619084
1618,2625796
1619,2624559
1620,2632181
1621,2632182
1622,2636298
1623,2637918
1624,2645038
1625,2648686
1626,2647328
1627,2656193
1628,2655518
1629,2662841
1630,2661099
1631,2667444
1632,2670449
1633,2672713
1634,2677210
1635,2681601
1636,2683581
1637,2689021
1638,2687825
1639,2694363
1640,2695634
1641,2699709
1642,2700781
1643,2703437
1644,2706223
1645,2711609
1646,2712710
1647,2718655
1648,2725367
1649,2724040
1650,2726098
1651,2735060
1652,2736417
1653,2737679
1654,2741202
1655,2746378
1656,2747386
1657,2754999
1658,2752669
1659,2757800
1660,2761351
1661,2762444
1662,2770178
1663,2771086
1664,2778449
1665,2776302
1666,2783996
1667,2784207
1668,2790340
1669,2789009
1670,2797974
1671,2798407
1672,2799783
1673,2803365
1674,2810908
1675,2813759
1676,2814569
1677,2819585
1678,2820223
1679,2824250
1680,2829913
1681,2829689
1682,2833253
1683,2838488
1684,2842963
1685,2844289
1686,2851268
1687,2854766
1688,2855898
1689,2861166
1690,2863815
1691,2867814
1692,2867523
1693,2874655
1694,2874751
1695,2880000
1696,2881175
1697,2885987
1698,2886720
1699,2892908
1700,2896783
1701,2897196
1702,2903095
1703,2904751
1704,2907204
1705,2914724
1706,2917630
1707,2923215
1708,2922989
1709,2925654
1710,2931635
1711,2932288
1712,2938322
1713,2941763
1714,2944990
1715,2950234
1716,2951600
1717,2955200
1718,2957793
1719,2959867
1720,2964865
1721,2966728
1722,2972607
1723,2972586
1724,2977731
1725,2981545
1726,2987265
1727,2986089
1728,2994998
1729,2994131
1730,2997275
1731,3003693
1732,3007303
1733,3009354
1734,3013408
1735,3015600
1736,3019046
1737,3023086
1738,3026616
1739,3028654
1740,3036818
1741,3039318
1742,3038504
1743,3044554
1744,3048997
1745,3053919
1746,3056533
1747,3055545
1748,3062636
1749,3062964
1750,3070169
1751,3072069
1752,3078129
1753,3077982
1754,3083139
1755,3086952
1756,3091591
1757,3090572
1758,3097363
1759,3103432
1760,3104057
1761,3107111
1762,3113404
1763,3113531
1764,3116957
1765,3123076
1766,3125810
1767,3130120
1768,3134215
1769,3133986
1770,3137143
1771,3142791
1772,3148621
1773,3149014
1774,3154516
1775,3156256
1776,3160180
1777,3163232
1778,3166893
1779,3173813
1780,3174148
1781,3179262
1782,3181860
1783,3182774
1784,3189579
1785,3193803
1786,3196562
1787,3201572
1788,3200782
1789,3206721
1790,3208622
1791,3216568
1792,3220808
1793,3222297
1794,3223533
1795,3226991
1796,3231542
1797,3235146
1798,3239704
1799,3240797
1800,3249044
1801,3253333
1802,3254641
1803,3259032
1804,3262863
1805,3266414
1806,3267469
1807,3270408
1808,3277999
1809,3277873
1810,3284984
1811,3286775
1812,3290628
1813,3290674
1814,3296116
1815,3300124
1816,3303818
1817,3308115
1818,3311817
1819,3317527
1820,3319116
1821,3324361
1822,3328168
1823,3331569
1824,3332244
1825,3335506
1826,3338004
1827,3345216
1828,3349762
1829,3350275
1830,3355528
1831,3357902
1832,3364213
1833,3365283
1834,3370911
1835,3376362
1836,3376355
1837,3384386
1838,3388117
1839,3386934
1840,3391686
1841,3395293
1842,3399342
1843,3403980
1844,3406953
1845,3412059
1846,3415390
1847,3419790
1848,3424880
1849,3423147
1850,3427988
1851,3430131
1852,3434868
1853,3438185
1854,3444424
1855,3450587
1856,3452596
1857,3455706
1858,3461216
1859,3462122
1860,3469555
1861,3468480
1862,3474598
1863,3476047
1864,3478228
1865,3482652
1866,3490830
1867,3495304
1868,3493306
1869,3498572
1870,3500840
1871,3507221
1872,3509784
1873,3513945
1874,3520771
1875,3523255
1876,3529198
1877,3530408
1878,3531849
1879,3539070
1880,3540876
1881,3543640
1882,3546742
1883,3553778
1884,3557139
1885,3561354
1886,3563484
1887,3569813
1888,3573686
1889,3575633
1890,3579554
1891,3579936
1892,3588210
1893,3591977
1894,3592701
1895,3595310
1896,3603038
1897,3605513
1898,3610896
1899,3612452
1900,3619621
1901,3623796
1902,3623654
1903,3625377
1904,3630392
1905,3637169
1906,3641495
1907,3645892
1908,3644386
1909,3653510
1910,3657017
1911,3657080
1912,3665201
1913,3667971
1914,3667655
1915,3676810
1916,3675312
1917,3684816
1918,3685494
1919,3692263
1920,3691474
1921,3698723
1922,3699388
1923,3704572
1924,3705986
1925,3713606
1926,3717095
1927,3718600
1928,3725379
1929,3725464
1930,3734157
1931,3735056
1932,3736499
1933,3741461
1934,3747898
1935,3748468
1936,3756977
1937,3756258
1938,3762384
1939,3769457
1940,3768362
1941,3774078
1942,3779476
1943,3780669
1944,3788049
1945,3787621
1946,3790910
1947,3795444
1948,3803898
1949,3807796
1950,3807986
1951,3811588
1952,3819196
1953,3819546
1954,3823028
1955,3831989
1956,3833128
1957,3839172
1958,3841714
1959,3845377
1960,3850782
1961,3852892
1962,3853762
1963,3859593
1964,3864910
1965,3867291
1966,3869092
1967,3876487
1968,3878544
1969,3884835
1970,3889141
1971,3892518
1972,3897475
1973,3900678
1974,3903999
1975,3905381
1976,3911396
1977,3916698
1978,3917661
1979,3923787
1980,3926086
1981,3932564
1982,3936509
1983,3939038
1984,3942110
1985,3949509
1986,3950103
1987,3954810
1988,3960482
1989,3965883
1990,3969845
1991,3971927
1992,3975073
1993,3980822
1994,3982564
1995,3989649
1996,3991995
1997,3998012
1998,3998332
1999,4000256
2000,4009761
2001,4008467
2002,4012411
2003,4016770
2004,4021522
2005,4024845
2006,4032695
2007,4036818
2008,4036648
2009,4044273
2010,4047683
2011,4051222
2012,4054367
2013,4060600
2014,4062116
2015,4069781
2016,4073221
2017,4073906
2018,4081436
2019,4085781
2020,4088809
2021,4091787
2022,4093479
2023,4097140
2024,4101042
2025,4110725
2026,4114793
2027,4117712
2028,4120548
2029,4124178
2030,4125477
2031,4130217
2032,4133438
2033,4143289
2034,4146242
2035,4151397
2036,4153944
2037,4154049
2038,4162174
2039,4164873
2040,4169411
2041,4172501
2042,4177071
2043,4180249
2044,4182668
2045,4187204
2046,4193235
2047,4200504
2048,4204460
2049,4205758
2050,4211282
2051,4212612
2052,4214947
2053,4224556
2054,4227910
2055,4231940
2056,4232085
2057,4235543
2058,4244828
2059,4245398
2060,4247788
2061,4253615
2062,4258077
2063,4264295
2064,4269327
2065,4272365
2066,4273580
2067,4281703
2068,4284406
2069,4290360
2070,4291474
2071,4296170
2072,4303303
2073,4303075
2074,4305735
2075,4315467
2076,4315662
2077,4323008
2078,4325619
2079,4330119
2080,4333423
2081,4336762
2082,4344149
2083,4349035
2084,4347381
2085,4352590
2086,4361146
2087,4360366
2088,4368290
2089,4370291
2090,4373336
2091,4379081
2092,4383485
2093,4386546
2094,4391370
2095,4397262
2096,4397669
2097,4403054
2098,4407817
2099,4413015
2100,4418757
2101,4424613
2102,4427773
2103,4428337
2104,4436806
2105,4437802
2106,4445454
2107,4447485
2108,4452598
2109,4453321
2110,4460364
2111,4465612
2112,4465265
2113,4472614
2114,4476007
2115,4478700
2116,4483887
2117,4491337
2118,4494618
2119,4500449
2120,4503475
2121,4505198
2122,4510417
2123,4514901
2124,4518604
2125,4522129
2126,4527651
2127,4532626
2128,4535001
2129,4540113
2130,4544505
2131,4551024
2132,4551986
2133,4555048
2134,4562450
2135,4565615
2136,4568216
2137,4576058
2138,4575650
2139,4585567
2140,4589073
2141,4589279
2142,4595094
2143,4602339
2144,4605137
2145,4606283
2146,4613009
2147,4614058
2148,4622006
2149,4626600
2150,4631915
2151,4632663
2152,4636227
2153,4642047
2154,4648309
2155,4649234
2156,4654890
2157,4657866
2158,4663189
2159,4667696
2160,4673373
2161,4676473
2162,4684448
2163,4688133
2164,4689094
2165,4694988
2166,4698788
2167,4704718
2168,4704807
2169,4713436
2170,4718995
2171,4722196
2172,4725365
2173,4729930
2174,4731106
2175,4740720
2176,4740685
2177,4743891
2178,4753146
2179,4753382
2180,4757541
2181,4761483
2182,4769349
2183,4771846
2184,4778036
2185,4783865
2186,4786401
2187,4790982
2188,4793610
2189,4798419
2190,4800965
2191,4805738
2192,4815122
2193,4816023
2194,4819543
2195,4825738
2196,4832686
2197,4833924
2198,4839919
2199,4846120
2200,4846828
2201,4852596
2202,4853682
2203,4860335
2204,4864285
2205,4868022
2206,4876642
2207,4878324
2208,4880916
2209,4885921
2210,4891541
2211,4893179
2212,4900467
2213,4905366
2214,4908092
2215,4911562
2216,4918755
2217,4921180
2218,4927260
2219,4928687
2220,4936261
2221,4940940
2222,4945428
2223,4951928
2224,4952750
2225,4961236
2226,4963551
2227,4965086
2228,4971312
2229,4976960
2230,4979865
2231,4983797
2232,4991882
2233,4992276
2234,4999816
2235,5002904
2236,5008839
2237,5010139
2238,5016621
2239,5019164
2240,5026488
2241,5026801
2242,5031402
2243,5039179
2244,5040935
2245,5045023
2246,5054270
2247,5056632
2248,5058334
2249,5063495
2250,5071118
2251,5073502
2252,5077572
2253,5081289
2254,5090792
2255,5094958
2256,5096327
2257,5099154
2258,5103324
2259,5112852
2260,5115773
2261,5121370
2262,5121177
2263,5126142
2264,5134357
2265,5135708
2266,5142984
2267,5147250
2268,5149480
2269,5157760
2270,5162237
2271,5164562
2272,5169917
2273,5177259
2274,5180175
2275,5184775
2276,5188428
2277,5189448
2278,5197308
2279,5199682
2280,5207865
2281,5209182
2282,5215456
2283,5217036
2284,5222462
2285,5231433
